user_id,question_id,time_spent_sec,question_difficulty,mcq_correct,past_correct_pct,skill_level
150,3515,20.21,3,0,0.785,2
206,14993,13.82,1,1,0.775,2
256,9705,50.69,4,1,0.553,3
248,7486,44.97,3,0,0.655,3
232,19743,60.12,3,1,0.663,3
226,3446,62.93,4,0,0.637,3
471,8255,13.28,1,1,0.333,4
428,17244,80.19,5,0,0.316,4
392,18925,36.41,3,1,0.291,4
477,13974,28.04,2,0,0.564,3
479,16433,46.95,4,0,0.711,3
17,12545,22.88,2,1,0.276,4
496,3732,42.85,4,1,0.683,3
11,10475,15.01,1,1,0.318,4
276,15663,57.08,5,0,0.462,4
288,9548,18.27,1,1,0.304,4
145,17139,20.44,2,1,0.443,4
27,15790,99.16,5,1,0.614,3
74,8399,15.39,1,1,0.736,3
142,1857,21.79,3,0,0.244,5
171,341,42.42,3,1,0.598,3
278,3256,24.15,4,0,0.739,3
49,8487,23.31,2,1,0.339,4
175,3415,18.17,2,1,0.64,3
213,4790,23.87,2,1,0.499,4
49,5675,35.85,4,0,0.339,4
324,13118,11.65,1,1,0.715,3
122,15552,23.66,3,0,0.731,3
127,1638,53.86,3,0,0.365,4
90,4543,14.74,1,0,0.462,4
418,6129,32.09,3,1,0.748,3
493,5203,110.25,4,1,0.599,3
71,2725,13.1,2,0,0.518,3
366,6594,30.22,2,1,0.248,5
75,9736,43.71,3,0,0.499,4
329,1539,24.82,3,0,0.412,4
27,14672,59.21,3,0,0.614,3
9,16735,47.5,3,1,0.915,1
412,10302,17.32,1,1,0.211,5
333,19646,33.25,2,1,0.437,4
48,17528,17.94,1,1,0.738,3
30,13658,19.74,3,1,0.331,4
90,2820,24.65,5,0,0.462,4
201,9795,33.71,3,0,0.355,4
316,7705,20.8,2,1,0.552,3
107,5768,40.06,3,0,0.479,4
45,4272,14.39,2,1,0.342,4
254,14717,14.37,1,0,0.717,3
481,11780,21.73,2,1,0.487,4
79,332,12.37,1,1,0.719,3
319,13540,35.74,4,1,0.673,3
355,8630,68.41,4,0,0.585,3
347,3776,43.48,3,1,0.585,3
89,18703,33.29,3,1,0.22,5
464,12761,26.22,3,1,0.651,3
301,5076,38.05,3,0,0.384,4
117,1700,10.73,1,1,0.574,3
87,6368,19.88,1,0,0.519,3
437,14427,48.37,4,1,0.24,5
368,1907,35.9,3,0,0.606,3
221,5112,31.65,3,0,0.454,4
440,13242,19.71,3,1,0.317,4
50,19310,23.95,1,1,0.532,3
101,1102,70.47,5,0,0.371,4
465,6549,36.25,4,1,0.614,3
327,8085,36.34,2,1,0.396,4
144,15919,17.68,1,0,0.253,4
292,18503,58.17,5,0,0.84,2
237,18859,47.58,4,0,0.287,4
54,12316,20.61,2,0,0.223,5
109,3311,46.43,4,0,0.512,3
428,17886,18.45,1,1,0.316,4
116,8003,23.34,4,1,0.278,4
151,11191,27.78,2,0,0.403,4
22,10985,28.87,3,1,0.757,2
288,15655,38.06,3,0,0.304,4
422,15187,30.94,3,0,0.3,4
215,6462,75.61,4,0,0.117,5
340,15438,100.79,3,0,0.406,4
63,6964,11.61,1,0,0.557,3
423,3574,28.91,2,1,0.76,2
116,726,10.56,1,1,0.278,4
204,7324,54.71,3,1,0.465,4
362,5062,29.07,3,0,0.628,3
6,18955,34.7,3,1,0.582,3
44,10816,23.66,3,1,0.377,4
179,16926,53.25,4,0,0.655,3
464,15097,12.94,1,1,0.651,3
469,2332,27.58,3,1,0.548,3
82,14256,27.73,4,0,0.575,3
283,13841,83.04,5,0,0.535,3
409,13301,16.67,2,0,0.284,4
90,16530,33.37,4,1,0.462,4
416,2298,28.13,3,1,0.34,4
367,13673,43.68,3,0,0.309,4
370,11545,35.71,3,1,0.592,3
246,8588,17.88,2,1,0.418,4
133,18632,15.96,2,1,0.377,4
122,19266,28.72,2,1,0.731,3
111,2231,12.05,1,1,0.338,4
44,14490,31.28,3,0,0.377,4
43,17416,34.8,4,0,0.412,4
330,10638,38.81,2,1,0.86,2
400,16753,51.55,3,0,0.543,3
293,18937,29.5,2,1,0.418,4
84,5952,67.6,4,0,0.694,3
415,17428,51.35,4,0,0.563,3
220,8494,15.75,1,1,0.724,3
216,6671,35.42,3,0,0.35,4
293,16554,28.16,2,0,0.418,4
278,7459,18.34,2,1,0.739,3
488,8899,14.76,1,1,0.384,4
187,13276,26.46,2,1,0.789,2
37,14359,36.48,4,0,0.35,4
67,1314,28.74,3,0,0.478,4
366,18840,34.27,5,0,0.248,5
188,217,44.77,3,0,0.632,3
478,2800,25.33,2,1,0.444,4
123,18365,20.73,2,1,0.629,3
443,8784,26.18,3,0,0.708,3
73,6838,57.73,4,0,0.322,4
292,3004,13.45,1,1,0.84,2
125,11210,26.12,1,1,0.726,3
75,5804,21.3,1,1,0.499,4
151,6160,22.39,2,0,0.403,4
95,11672,29.19,4,0,0.449,4
431,12185,62.65,4,0,0.217,5
83,10184,50.92,3,0,0.71,3
113,19629,30.2,2,1,0.628,3
160,14507,60.06,5,0,0.275,4
284,14255,42.36,3,1,0.746,3
137,15434,10.89,1,1,0.403,4
224,16905,47.12,3,0,0.396,4
210,2519,27.75,4,1,0.42,4
199,9907,31.27,3,1,0.759,2
485,4912,26.15,3,1,0.889,2
398,7754,45.26,4,0,0.501,3
256,9201,35.94,4,0,0.553,3
16,7292,100.54,5,0,0.397,4
171,9191,59.23,4,0,0.598,3
359,11151,10.29,1,1,0.607,3
411,8968,91.5,4,0,0.491,4
418,6582,35.5,4,0,0.748,3
172,7290,22.48,1,1,0.853,2
293,18843,27.12,3,1,0.418,4
304,12373,18.62,1,1,0.122,5
438,1643,89.16,5,0,0.382,4
499,8798,57.42,5,0,0.239,5
17,13401,9.96,1,1,0.276,4
213,17178,38.56,4,0,0.499,4
83,1483,37.85,3,0,0.71,3
186,6642,23.63,3,0,0.292,4
150,18069,34.27,3,1,0.785,2
433,7034,41.97,5,1,0.762,2
481,11964,50.2,2,1,0.487,4
254,7060,23.36,2,1,0.717,3
445,19917,57.97,4,0,0.349,4
123,12468,61.11,5,0,0.629,3
41,13711,65.75,4,0,0.767,2
109,16018,25.74,3,0,0.512,3
352,2487,28.42,4,0,0.506,3
335,6767,47.72,4,0,0.508,3
22,2917,34.71,3,1,0.757,2
90,2131,13.47,2,1,0.462,4
31,19860,55.59,2,1,0.782,2
136,3595,32.93,3,1,0.818,2
373,11544,53.51,3,1,0.7,3
256,10096,19.35,2,1,0.553,3
114,1613,32.48,4,0,0.65,3
372,16461,21.32,2,1,0.635,3
419,6901,32.75,4,0,0.561,3
149,725,35.64,2,1,0.514,3
497,5428,17.28,2,0,0.598,3
157,9948,21.06,1,1,0.656,3
90,11714,13.94,1,1,0.462,4
266,3516,20.21,3,0,0.672,3
482,6833,44.0,4,0,0.189,5
81,10012,33.15,3,1,0.868,2
130,2411,13.86,2,1,0.544,3
167,14973,16.48,2,0,0.406,4
379,13404,27.85,3,1,0.378,4
397,9493,51.31,5,0,0.621,3
434,1678,29.73,4,1,0.349,4
30,12558,26.41,2,1,0.331,4
473,10737,14.68,1,1,0.573,3
358,7248,24.83,2,1,0.783,2
3,6904,26.8,2,1,0.145,5
24,18071,15.54,1,1,0.724,3
259,1628,40.68,3,1,0.668,3
407,8631,38.92,4,0,0.721,3
146,10456,29.36,2,1,0.509,3
185,16804,65.43,4,0,0.616,3
226,17922,28.18,2,1,0.637,3
228,10017,18.95,2,0,0.326,4
454,4028,33.62,3,1,0.723,3
442,594,26.46,1,1,0.44,4
228,4059,26.0,4,0,0.326,4
149,8970,11.39,1,1,0.514,3
303,19679,32.63,2,1,0.936,1
6,9723,43.29,5,0,0.582,3
375,7010,85.61,3,0,0.406,4
199,9066,15.41,1,1,0.759,2
181,7823,38.86,4,0,0.122,5
134,2739,15.09,1,1,0.338,4
74,9072,19.74,2,1,0.736,3
72,7163,41.34,4,1,0.494,4
485,6782,39.99,2,1,0.889,2
387,1338,15.86,1,1,0.388,4
85,11051,36.83,2,1,0.446,4
268,1447,42.0,3,1,0.213,5
471,15574,45.68,3,0,0.333,4
212,6945,87.03,3,1,0.516,3
192,16618,44.41,3,1,0.718,3
250,3778,40.18,3,0,0.351,4
467,10103,39.03,4,1,0.505,3
141,10234,19.88,2,1,0.491,4
368,18064,25.12,2,0,0.606,3
433,8062,56.5,4,0,0.762,2
397,7843,22.26,3,1,0.621,3
500,16242,47.57,3,1,0.332,4
242,10995,40.21,4,0,0.504,3
371,9088,39.89,4,0,0.192,5
124,18544,27.67,5,1,0.695,3
364,18927,22.85,2,1,0.524,3
468,15960,17.88,1,0,0.712,3
472,11570,21.7,2,1,0.396,4
345,16794,33.75,3,0,0.659,3
21,15996,18.51,1,1,0.455,4
341,8875,24.59,2,1,0.287,4
108,19061,78.54,5,0,0.402,4
247,10022,30.17,2,1,0.751,2
28,5987,55.48,4,1,0.604,3
80,6808,23.83,2,1,0.806,2
371,6307,54.19,3,0,0.192,5
381,12276,54.79,3,0,0.406,4
175,10952,19.13,4,0,0.64,3
282,1670,16.0,2,1,0.453,4
149,18531,30.44,3,0,0.514,3
98,13569,20.27,2,1,0.599,3
28,2571,45.15,3,1,0.604,3
92,9668,26.57,3,1,0.738,3
258,18040,38.71,2,1,0.272,4
190,5896,44.38,4,1,0.487,4
85,2512,47.84,5,0,0.446,4
146,6790,44.16,4,0,0.509,3
390,246,54.7,3,0,0.284,4
460,14106,23.59,3,1,0.817,2
291,10246,28.3,2,1,0.337,4
283,6988,35.71,4,0,0.535,3
377,19849,24.69,1,1,0.739,3
340,18631,17.25,4,0,0.406,4
332,11161,49.51,5,0,0.592,3
66,6198,26.17,2,0,0.427,4
467,1100,16.05,1,1,0.505,3
429,9052,21.03,1,1,0.575,3
209,6763,41.3,2,1,0.065,5
185,18751,24.28,2,1,0.616,3
346,6717,12.34,2,1,0.67,3
385,6991,33.09,4,0,0.589,3
453,19650,47.52,3,0,0.729,3
154,8613,27.61,3,0,0.206,5
61,3513,19.9,2,1,0.29,4
405,16001,33.06,3,1,0.863,2
188,5626,19.93,2,1,0.632,3
159,14822,40.02,5,0,0.254,4
106,19559,76.26,4,1,0.384,4
154,9270,35.01,3,0,0.206,5
116,5453,31.27,2,0,0.278,4
32,498,42.46,2,1,0.491,4
336,18546,29.36,2,0,0.657,3
31,18410,24.56,4,0,0.782,2
458,18604,49.02,4,0,0.317,4
154,4772,39.12,4,0,0.206,5
466,14177,20.34,1,1,0.134,5
318,703,90.77,4,0,0.514,3
178,4528,39.14,3,1,0.619,3
403,9362,41.91,4,0,0.693,3
14,19962,18.34,1,0,0.358,4
494,12437,49.94,4,0,0.384,4
52,18831,26.04,2,0,0.466,4
303,5772,27.26,3,1,0.936,1
12,8049,37.29,3,1,0.359,4
59,17898,33.34,3,1,0.674,3
147,14852,14.09,1,1,0.459,4
239,12806,29.95,2,1,0.568,3
242,5793,32.69,4,0,0.504,3
305,2325,38.11,3,1,0.541,3
394,1249,44.02,3,0,0.682,3
370,3538,38.87,3,1,0.592,3
491,15535,28.11,2,0,0.431,4
359,2102,18.96,1,1,0.607,3
482,11719,17.7,2,1,0.189,5
293,3495,39.9,3,1,0.418,4
390,17025,55.93,4,0,0.284,4
232,1916,31.75,3,0,0.663,3
95,10989,21.65,2,1,0.449,4
473,6580,40.53,2,1,0.573,3
341,4051,24.62,2,1,0.287,4
93,4029,23.44,3,0,0.288,4
435,17639,40.23,3,0,0.303,4
449,6444,19.77,3,0,0.697,3
240,2666,39.68,4,0,0.475,4
78,14243,29.06,2,0,0.57,3
490,1045,23.79,2,1,0.418,4
375,19879,33.32,4,1,0.406,4
114,18394,44.03,3,1,0.65,3
416,5932,22.65,3,0,0.34,4
139,6415,13.06,1,1,0.568,3
81,17076,18.91,2,1,0.868,2
499,3228,28.06,4,0,0.239,5
96,1302,24.67,5,0,0.578,3
95,4336,37.69,3,1,0.449,4
472,2915,44.96,3,1,0.396,4
18,19463,36.04,3,0,0.576,3
333,1218,56.63,4,0,0.437,4
420,6926,47.43,3,1,0.807,2
416,7097,47.54,5,0,0.34,4
207,9600,56.03,3,0,0.451,4
131,6986,47.14,4,1,0.499,4
397,972,30.77,2,1,0.621,3
282,7521,15.97,1,0,0.453,4
55,2322,12.61,2,0,0.61,3
385,13849,28.3,1,1,0.589,3
292,18958,29.93,2,0,0.84,2
218,14470,79.37,4,1,0.586,3
2,3889,11.82,1,1,0.223,5
216,11406,68.38,5,0,0.35,4
105,6278,64.39,4,1,0.441,4
432,12110,27.25,5,1,0.486,4
22,7029,14.72,1,1,0.757,2
400,12394,66.49,4,0,0.543,3
338,6783,49.36,3,0,0.252,4
246,8247,12.72,1,1,0.418,4
219,14120,13.98,3,1,0.15,5
284,4161,12.35,3,1,0.746,3
156,7275,18.01,2,1,0.779,2
184,10587,40.01,2,1,0.808,2
75,14570,40.85,3,1,0.499,4
355,5215,46.55,4,0,0.585,3
107,18033,56.99,4,1,0.479,4
98,14342,27.13,2,1,0.599,3
490,8806,15.14,1,1,0.418,4
140,11564,67.9,4,1,0.595,3
301,13079,11.04,2,0,0.384,4
221,4802,35.84,4,0,0.454,4
31,15238,9.21,1,1,0.782,2
327,637,38.33,3,0,0.396,4
49,6712,32.74,3,1,0.339,4
499,12460,23.09,2,1,0.239,5
62,1319,36.16,3,1,0.462,4
78,1374,90.52,5,0,0.57,3
483,19025,32.6,3,0,0.205,5
500,18353,38.58,3,0,0.332,4
425,4735,28.98,2,1,0.418,4
389,1887,44.7,3,1,0.377,4
214,13905,18.48,3,0,0.728,3
498,18998,12.99,1,1,0.534,3
337,7769,28.13,2,0,0.379,4
423,10974,40.74,2,1,0.76,2
164,515,22.78,2,1,0.475,4
198,12210,47.49,2,1,0.511,3
262,14923,24.89,3,0,0.354,4
438,13170,22.96,2,1,0.382,4
55,4064,34.71,3,0,0.61,3
495,6680,8.45,1,0,0.771,2
172,3445,38.85,4,0,0.853,2
375,18979,64.59,5,0,0.406,4
61,5883,48.28,3,1,0.29,4
333,10459,83.49,5,0,0.437,4
238,12912,47.3,5,0,0.633,3
391,9014,39.36,3,0,0.45,4
450,13854,39.91,2,0,0.272,4
22,9628,14.91,1,1,0.757,2
428,3274,25.83,3,1,0.316,4
397,14826,18.2,2,1,0.621,3
403,6200,18.12,1,1,0.693,3
310,9525,51.19,4,0,0.696,3
348,12511,57.97,5,0,0.338,4
329,10041,22.72,2,0,0.412,4
69,13825,17.57,1,0,0.66,3
92,11881,27.1,1,1,0.738,3
192,1416,19.41,2,1,0.718,3
357,16221,36.17,2,1,0.233,5
500,15148,19.51,2,1,0.332,4
308,2746,57.42,3,0,0.688,3
433,18532,21.71,2,0,0.762,2
321,11373,44.13,3,0,0.319,4
149,822,26.49,3,0,0.514,3
264,12011,39.0,3,0,0.449,4
7,6504,22.07,2,1,0.217,5
374,12793,34.3,2,0,0.267,4
46,1762,31.5,3,1,0.634,3
44,7161,57.78,3,1,0.377,4
117,1532,34.09,3,1,0.574,3
471,19300,21.52,2,1,0.333,4
160,14359,36.75,4,0,0.275,4
73,3695,20.88,3,0,0.322,4
457,5266,29.11,3,1,0.459,4
154,19885,29.9,2,1,0.206,5
137,13173,34.06,2,1,0.403,4
67,996,19.7,2,1,0.478,4
226,17437,37.58,3,1,0.637,3
408,13222,63.95,5,0,0.332,4
443,2616,51.92,5,0,0.708,3
369,10006,59.5,5,1,0.572,3
140,15050,60.58,4,1,0.595,3
389,3075,63.49,4,1,0.377,4
164,9208,69.04,5,1,0.475,4
220,2905,19.16,3,1,0.724,3
363,12139,20.15,3,0,0.378,4
281,5920,41.76,5,0,0.52,3
321,6650,22.97,2,1,0.319,4
499,14403,17.61,1,0,0.239,5
223,6930,31.23,2,1,0.169,5
75,11635,26.05,4,0,0.499,4
429,92,40.23,3,1,0.575,3
373,8203,15.85,3,0,0.7,3
437,13940,16.62,2,1,0.24,5
54,14998,49.03,5,0,0.223,5
254,13516,13.08,1,1,0.717,3
242,5732,52.55,4,0,0.504,3
41,8646,24.01,2,0,0.767,2
163,983,41.39,3,1,0.535,3
146,4776,53.94,4,1,0.509,3
395,19980,47.76,4,0,0.451,4
254,13451,47.14,3,0,0.717,3
429,6742,23.38,3,0,0.575,3
433,19990,27.47,3,1,0.762,2
176,8150,12.74,1,1,0.462,4
250,1100,28.84,2,0,0.351,4
132,18502,17.37,2,1,0.297,4
42,13135,31.37,2,1,0.145,5
70,9575,86.75,4,0,0.166,5
448,5637,39.49,4,1,0.552,3
154,17623,50.9,4,0,0.206,5
169,10327,20.96,2,1,0.484,4
298,18166,32.78,3,1,0.493,4
306,5658,23.36,2,1,0.44,4
347,11730,9.51,1,1,0.585,3
486,11154,18.51,1,1,0.829,2
123,19377,8.85,1,1,0.629,3
98,17501,22.0,2,0,0.599,3
380,4311,38.51,3,1,0.787,2
193,9387,19.4,3,0,0.416,4
42,5848,14.33,1,1,0.145,5
6,12590,50.04,3,1,0.582,3
358,7260,35.53,2,1,0.783,2
395,10660,28.8,3,1,0.451,4
397,768,11.51,2,1,0.621,3
380,17179,32.55,2,1,0.787,2
132,17017,42.98,4,1,0.297,4
353,11931,31.34,2,1,0.523,3
402,8407,16.3,1,1,0.465,4
100,7923,18.77,1,1,0.657,3
216,14257,71.82,3,1,0.35,4
76,3347,27.39,3,1,0.244,5
418,19301,48.47,4,0,0.748,3
98,10030,42.05,3,0,0.599,3
179,11308,37.15,3,1,0.655,3
225,9941,95.75,5,0,0.195,5
254,9547,35.15,4,0,0.717,3
65,12180,53.57,3,1,0.299,4
163,2060,55.51,2,1,0.535,3
312,3448,54.87,4,0,0.508,3
129,15209,16.32,1,1,0.658,3
47,15183,23.15,3,1,0.43,4
35,503,64.18,4,0,0.726,3
355,13835,23.84,3,1,0.585,3
331,16274,20.6,2,1,0.455,4
271,17123,69.59,5,0,0.316,4
304,1016,24.96,3,0,0.122,5
276,7557,34.5,3,1,0.462,4
54,8553,34.58,3,1,0.223,5
33,3211,14.58,2,0,0.23,5
14,3271,51.42,4,0,0.358,4
439,10275,12.27,1,1,0.552,3
158,12038,36.71,2,1,0.596,3
311,13191,80.21,5,0,0.552,3
72,19841,22.42,1,1,0.494,4
248,17791,69.0,5,0,0.655,3
115,2159,31.14,2,0,0.466,4
208,19715,35.75,4,1,0.143,5
120,5805,48.72,4,1,0.703,3
451,3068,33.37,4,1,0.793,2
379,14458,51.54,4,0,0.378,4
426,9097,33.5,3,1,0.265,4
282,17278,28.6,4,0,0.453,4
331,6468,84.29,4,0,0.455,4
71,4718,28.3,2,1,0.518,3
495,2493,28.34,3,0,0.771,2
488,8579,23.85,2,1,0.384,4
281,3308,75.43,5,0,0.52,3
482,1190,17.61,2,1,0.189,5
38,10316,41.31,5,1,0.286,4
313,5367,25.84,4,0,0.627,3
61,11675,66.84,4,0,0.29,4
316,15628,22.6,2,1,0.552,3
63,5251,12.63,2,0,0.557,3
443,3318,55.66,5,1,0.708,3
94,9333,21.24,2,1,0.157,5
50,12336,35.73,2,1,0.532,3
107,16992,38.7,3,0,0.479,4
93,19076,49.3,3,0,0.288,4
463,16098,24.86,2,1,0.39,4
381,6845,24.46,2,1,0.406,4
66,3106,21.05,2,0,0.427,4
314,12884,41.8,3,1,0.33,4
225,11596,34.99,2,0,0.195,5
275,15542,27.34,3,0,0.476,4
335,11202,21.62,1,1,0.508,3
458,19653,17.98,2,1,0.317,4
212,19225,54.39,5,0,0.516,3
431,8723,44.57,2,1,0.217,5
350,19066,53.57,5,0,0.611,3
366,3125,58.12,4,0,0.248,5
445,12978,18.87,2,1,0.349,4
100,13059,11.64,1,1,0.657,3
228,7513,15.46,2,0,0.326,4
195,18850,64.97,5,1,0.544,3
349,15401,23.04,2,1,0.334,4
439,15083,19.79,2,0,0.552,3
446,14490,41.48,5,1,0.745,3
382,4368,33.38,3,1,0.513,3
135,7939,17.93,2,1,0.504,3
395,19122,51.95,3,1,0.451,4
427,2537,38.43,3,0,0.49,4
397,14818,41.93,3,0,0.621,3
446,15003,11.66,1,1,0.745,3
3,11320,63.18,3,0,0.145,5
441,3826,33.58,2,1,0.439,4
447,19822,54.06,4,0,0.689,3
250,15411,34.27,3,1,0.351,4
148,5052,25.58,3,0,0.37,4
98,10120,35.92,4,0,0.599,3
163,7662,29.31,2,0,0.535,3
396,15578,66.86,5,0,0.405,4
84,9944,29.89,1,1,0.694,3
220,14993,38.81,1,1,0.724,3
123,10767,58.49,4,0,0.629,3
29,16508,47.27,4,1,0.443,4
383,9521,37.12,2,1,0.587,3
351,5599,28.72,2,1,0.347,4
29,8756,29.68,3,1,0.443,4
405,13725,36.02,4,1,0.863,2
79,13665,36.74,3,1,0.719,3
357,112,25.18,3,0,0.233,5
472,17566,32.99,3,0,0.396,4
243,5566,26.05,3,1,0.369,4
467,911,33.18,3,1,0.505,3
317,14258,42.45,4,0,0.221,5
294,12276,30.95,2,0,0.36,4
297,12662,26.82,3,0,0.362,4
126,13,22.67,2,1,0.433,4
366,16981,11.54,1,1,0.248,5
294,18072,33.23,3,1,0.36,4
293,3108,30.12,3,1,0.418,4
250,3084,8.84,1,0,0.351,4
346,137,12.4,1,1,0.67,3
257,18105,20.86,3,0,0.54,3
152,3310,34.61,5,0,0.41,4
38,7516,61.45,4,0,0.286,4
141,12738,38.97,4,0,0.491,4
3,2289,101.22,5,0,0.145,5
289,10116,26.18,5,1,0.848,2
385,9539,19.43,3,1,0.589,3
426,1690,13.41,1,1,0.265,4
115,1972,23.56,3,1,0.466,4
50,7764,46.7,4,0,0.532,3
145,1502,21.52,2,0,0.443,4
450,11486,31.15,3,0,0.272,4
13,13422,30.94,2,1,0.721,3
480,6491,21.64,2,0,0.68,3
390,18083,21.48,2,0,0.284,4
347,10859,24.22,3,0,0.585,3
403,5739,14.92,2,0,0.693,3
111,3396,85.86,5,0,0.338,4
234,16100,24.88,3,0,0.86,2
126,18820,36.3,3,1,0.433,4
387,9933,121.71,5,1,0.388,4
464,590,40.3,2,1,0.651,3
239,3307,26.7,4,0,0.568,3
399,1372,47.97,3,0,0.58,3
115,14987,63.23,3,1,0.466,4
413,12568,58.72,4,1,0.638,3
197,19770,35.62,3,1,0.667,3
190,3351,34.42,4,0,0.487,4
273,10980,14.22,1,1,0.238,5
97,19401,65.81,5,0,0.678,3
352,16461,59.91,4,1,0.506,3
72,6259,69.1,5,1,0.494,4
393,17233,12.56,1,1,0.279,4
461,9164,48.2,4,0,0.289,4
429,18057,57.11,3,0,0.575,3
370,13894,8.56,1,1,0.592,3
435,12559,29.46,2,0,0.303,4
111,14743,22.16,2,0,0.338,4
222,17396,39.42,3,0,0.706,3
338,5866,25.36,3,1,0.252,4
216,1998,42.01,3,0,0.35,4
367,13809,19.1,2,1,0.309,4
490,6908,48.74,3,1,0.418,4
104,16987,62.71,5,0,0.596,3
404,12624,75.58,4,0,0.508,3
408,260,26.37,2,1,0.332,4
169,15185,36.08,4,0,0.484,4
406,8077,44.9,4,0,0.614,3
422,13306,41.83,3,0,0.3,4
449,18068,61.3,4,1,0.697,3
211,15644,32.06,2,1,0.436,4
87,17965,81.12,4,0,0.519,3
270,13776,18.92,1,1,0.479,4
391,6627,20.33,3,1,0.45,4
118,12485,32.45,3,0,0.324,4
258,4970,38.16,3,1,0.272,4
427,13702,30.94,4,1,0.49,4
168,7643,17.74,2,1,0.329,4
169,18809,41.92,4,0,0.484,4
236,4613,26.51,2,1,0.194,5
39,5153,16.02,2,1,0.483,4
351,12787,26.33,3,0,0.347,4
479,18659,28.7,4,0,0.711,3
239,14195,67.64,3,1,0.568,3
326,621,36.36,5,0,0.475,4
164,6703,31.87,3,1,0.475,4
453,15723,29.92,3,0,0.729,3
157,7102,55.28,3,0,0.656,3
61,3365,25.88,2,0,0.29,4
295,13967,20.8,1,1,0.6,3
187,18632,19.06,3,0,0.789,2
174,14692,29.89,4,0,0.758,2
447,13589,17.18,2,1,0.689,3
249,7450,85.21,5,0,0.497,4
118,5117,21.35,2,0,0.324,4
338,11347,84.14,5,1,0.252,4
416,16810,19.65,2,1,0.34,4
287,4449,62.22,5,0,0.77,2
140,15899,80.07,5,0,0.595,3
70,8758,22.05,2,0,0.166,5
292,19270,21.47,2,1,0.84,2
152,15996,58.54,4,1,0.41,4
320,18403,60.77,4,1,0.651,3
399,10627,31.03,2,1,0.58,3
8,14022,14.63,2,1,0.824,2
179,434,15.93,1,0,0.655,3
24,5521,42.2,2,0,0.724,3
118,10060,24.03,2,1,0.324,4
293,15354,60.37,4,0,0.418,4
330,776,36.13,3,0,0.86,2
60,8733,21.17,2,1,0.709,3
458,10835,38.57,3,1,0.317,4
58,12454,27.43,1,1,0.587,3
300,6321,14.37,1,1,0.23,5
342,207,14.09,2,1,0.428,4
62,19267,36.13,4,1,0.462,4
232,5100,63.05,3,1,0.663,3
476,2188,44.17,3,0,0.659,3
56,7690,8.2,1,1,0.278,4
403,15648,34.89,3,1,0.693,3
426,545,30.75,2,0,0.265,4
29,16257,11.83,1,1,0.443,4
92,7119,24.7,5,0,0.738,3
442,8930,10.49,2,0,0.44,4
163,13650,14.94,1,1,0.535,3
267,18969,42.8,2,1,0.33,4
428,5117,42.47,4,0,0.316,4
6,10459,16.42,1,1,0.582,3
49,10961,13.05,1,1,0.339,4
317,1676,29.31,2,1,0.221,5
122,9290,39.84,3,0,0.731,3
95,3609,15.22,2,0,0.449,4
87,7055,29.11,2,1,0.519,3
196,18304,18.76,1,0,0.34,4
155,80,48.01,3,1,0.36,4
320,13046,35.02,3,1,0.651,3
195,15916,17.55,2,1,0.544,3
249,6490,65.68,4,1,0.497,4
43,11644,38.92,3,0,0.412,4
255,18034,27.01,2,1,0.424,4
327,4299,25.17,2,1,0.396,4
96,4623,36.78,3,0,0.578,3
455,9628,39.62,4,0,0.362,4
433,3236,19.78,2,1,0.762,2
278,6018,45.61,4,0,0.739,3
255,2037,13.52,2,1,0.424,4
220,14280,65.85,3,0,0.724,3
464,6305,39.57,3,0,0.651,3
145,18055,66.28,4,1,0.443,4
332,11690,42.08,2,1,0.592,3
101,356,48.83,4,0,0.371,4
208,10094,62.57,4,0,0.143,5
225,5244,18.17,3,0,0.195,5
54,19981,29.63,4,1,0.223,5
494,16249,48.96,5,1,0.384,4
480,8890,21.43,2,1,0.68,3
497,8952,13.73,2,1,0.598,3
244,11510,34.47,4,0,0.798,2
128,17262,13.46,1,1,0.31,4
289,46,32.47,4,0,0.848,2
44,4132,23.57,2,0,0.377,4
377,17134,37.9,3,0,0.739,3
106,19906,28.46,5,0,0.384,4
414,15184,44.94,2,1,0.778,2
119,3103,14.6,1,0,0.383,4
154,3757,23.99,3,0,0.206,5
487,13078,31.11,4,0,0.234,5
431,13565,34.72,3,0,0.217,5
273,8091,29.67,3,0,0.238,5
339,9520,19.53,1,1,0.847,2
372,1652,31.6,2,1,0.635,3
194,328,32.82,3,0,0.571,3
42,2618,52.34,3,1,0.145,5
149,8235,39.8,2,0,0.514,3
327,18664,12.97,1,1,0.396,4
20,2289,33.55,5,0,0.802,2
79,6905,13.95,2,1,0.719,3
338,5002,73.33,5,0,0.252,4
268,13240,25.54,2,1,0.213,5
78,11682,53.2,3,1,0.57,3
270,19785,61.29,4,0,0.479,4
480,10451,24.78,1,1,0.68,3
323,17613,29.41,3,0,0.644,3
242,16980,28.84,4,1,0.504,3
23,16307,58.07,4,0,0.635,3
294,12720,22.9,2,1,0.36,4
46,15508,29.49,2,1,0.634,3
26,17262,46.94,5,0,0.313,4
70,16122,13.15,2,1,0.166,5
311,16915,32.39,5,0,0.552,3
115,15986,14.61,1,1,0.466,4
491,7443,111.63,3,0,0.431,4
258,15398,88.39,4,1,0.272,4
379,16365,62.87,4,0,0.378,4
334,2257,46.91,3,1,0.501,3
331,3163,14.28,1,1,0.455,4
422,4359,45.89,3,1,0.3,4
471,6115,31.94,4,1,0.333,4
